commentId;hotelSequence;userAlias;date;section;text;sentimentTopic;sentimentText;categoryMatch;category;score
350605;188211;;30/10/2013 9:29:49;POS;"nice and helpful staff.";staff;nice,helpful;helpful;staff;4,00
350605;188211;;30/10/2013 9:29:49;POS;"nice and helpful staff.";staff;nice,helpful;staff;staff;4,00
350607;188211;;30/10/2013 9:32:48;NEG;"Breakfast is okay not fantastic.";Breakfast;not,fantastic;Breakfast;food and drinks;-4,00
350607;188211;;30/10/2013 9:32:48;POS;"Security is strong probably because of the surrounding area - little india";india;little;little;size;-0,50
350607;188211;;30/10/2013 9:32:48;POS;"Staff seem to be efficient, room cleaning every day(requested), cleanliness is okay.";;cleanliness;cleanliness;condition;1,00
350607;188211;;30/10/2013 9:32:48;POS;"Staff seem to be efficient, room cleaning every day(requested), cleanliness is okay.";Staff;efficient;Staff;staff;3,00
350607;188211;;30/10/2013 9:32:48;POS;"Worth the money for the three stars.";money;Worth;Worth;pricing;2,00
350610;92169;jakke;30/10/2013 9:37:50;NEG;"Check in  cant not take 30min if the rooms are prepaid....Time work on process and speed up the check in.";Check in,30min;not,not;Check in;staff;1,00
350610;92169;jakke;30/10/2013 9:37:50;NEG;"The staff has to start working on their service skills and be trained how meet customers.";staff;working;staff;staff;1,00
350610;92169;jakke;30/10/2013 9:37:50;NEG;"The staff has to start working on their service skills and be trained how meet customers.";staff;working;working;condition;1,00
350615;183899;;30/10/2013 10:03:25;POS;"Clean, nice rooms, polite";rooms;Clean;Clean;condition;2,00
350615;183899;;30/10/2013 10:03:25;POS;"Clean, nice rooms, polite";rooms;polite;polite;staff;3,00
350615;183899;;30/10/2013 10:03:25;POS;"Clean, nice rooms, polite";rooms;Clean;rooms;room;2,00
350615;183899;;30/10/2013 10:03:25;POS;"Clean, nice rooms, polite";rooms;nice;rooms;room;2,00
350615;183899;;30/10/2013 10:03:25;POS;"Clean, nice rooms, polite";rooms;polite;rooms;room;3,00
350619;137942;Jeroen;30/10/2013 10:22:27;POS;"Beautifull en friendly staff.";Beautifull,en,staff;friendly;friendly;staff;2,00
350619;137942;Jeroen;30/10/2013 10:22:27;POS;"Beautifull en friendly staff.";Beautifull,en,staff;friendly;staff;staff;2,00
350619;137942;Jeroen;30/10/2013 10:22:27;POS;"Breakfast is very nice.";Breakfast;very,nice;Breakfast;food and drinks;4,00
350619;137942;Jeroen;30/10/2013 10:22:27;POS;"What a great Riad.";Riad;great;great;quality;4,00
350621;89940;;30/10/2013 10:38:29;POS;"Pool is great and with the slides, kids would have a great time.";Pool;great;great;quality;4,00
350621;89940;;30/10/2013 10:38:29;POS;"Pool is great and with the slides, kids would have a great time.";slides,kids,time;great;great;quality;4,00
350621;89940;;30/10/2013 10:38:29;POS;"Pool is great and with the slides, kids would have a great time.";Pool;great;Pool;hotel;4,00
350626;180527;Helen;30/10/2013 10:56:06;NEG;"Not close to a tube station but there is a bus stop outside the door";tube,station;Not,close;close;location;-1,00
350626;180527;Helen;30/10/2013 10:56:06;POS;"Great hotel will deffo return!";hotel,deffo,return;Great;Great;quality;4,00
350628;13055;;30/10/2013 10:57:07;POS;"Great location, good standard of hotel, staff very helpful would stay here again";location;Great;Great;quality;4,00
350628;13055;;30/10/2013 10:57:07;POS;"Great location, good standard of hotel, staff very helpful would stay here again";staff;very,helpful;helpful;staff;4,00
350628;13055;;30/10/2013 10:57:07;POS;"Great location, good standard of hotel, staff very helpful would stay here again";location;Great;location;location;4,00
350628;13055;;30/10/2013 10:57:07;POS;"Great location, good standard of hotel, staff very helpful would stay here again";staff;very,helpful;staff;staff;4,00
350640;135319;Monika,Norway;30/10/2013 1:06:14;POS;"Everyone who worked there from the reception,bargirls/barmen,waiters,cleaning workers,animation team were so nice and give good service!";barmen,waiters,cleaning,workers,animation team;so,nice;animation team;animation;5,00
350640;135319;Monika,Norway;30/10/2013 1:06:14;POS;"Everyone who worked there from the reception,bargirls/barmen,waiters,cleaning workers,animation team were so nice and give good service!";reception;worked,there;reception;staff;1,00
350640;135319;Monika,Norway;30/10/2013 1:06:14;POS;"Everyone who worked there from the reception,bargirls/barmen,waiters,cleaning workers,animation team were so nice and give good service!";service;good;service;staff;2,00
350640;135319;Monika,Norway;30/10/2013 1:06:14;POS;"Everyone who worked there from the reception,bargirls/barmen,waiters,cleaning workers,animation team were so nice and give good service!";barmen,waiters,cleaning,workers,animation team;so,nice;waiters;staff;5,00
350640;135319;Monika,Norway;30/10/2013 1:06:14;POS;"Everyone who worked there from the reception,bargirls/barmen,waiters,cleaning workers,animation team were so nice and give good service!";reception;worked,there;worked;condition;1,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The bar was great ,fantastic cocktails and staff were  lovely.";bar;great;bar;food and drinks;4,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The bar was great ,fantastic cocktails and staff were  lovely.";cocktails;fantastic;cocktails;food and drinks;4,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The bar was great ,fantastic cocktails and staff were  lovely.";bar;great;great;quality;4,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The bar was great ,fantastic cocktails and staff were  lovely.";staff;lovely;staff;staff;3,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The hotel was in a great location, the staff were friendly and helpful .";staff;friendly,helpful;friendly;staff;4,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The hotel was in a great location, the staff were friendly and helpful .";hotel,location;great;great;quality;4,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The hotel was in a great location, the staff were friendly and helpful .";staff;friendly,helpful;helpful;staff;4,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The hotel was in a great location, the staff were friendly and helpful .";hotel,location;great;location;location;4,00
350641;95299;chris;30/10/2013 1:10:10;POS;"The hotel was in a great location, the staff were friendly and helpful .";staff;friendly,helpful;staff;staff;4,00
350645;13854;;30/10/2013 1:48:44;POS;"the hotel is lovely the staff on the whole are great.";staff;great;great;quality;4,00
350645;13854;;30/10/2013 1:48:44;POS;"the hotel is lovely the staff on the whole are great.";staff;great;staff;staff;4,00
350645;13854;;30/10/2013 1:48:44;POS;"The hotel is spotlessly clean and the gardens are beautiful and very well kept.";hotel;spotlessly,clean;clean;condition;4,00
350645;13854;;30/10/2013 1:48:44;POS;"The hotel is spotlessly clean and the gardens are beautiful and very well kept.";gardens;beautiful,very,well kept;gardens;hotel;7,00
350651;185715;ilias;30/10/2013 3:05:59;POS;"Nice view , in center of town, very good hotel";view;Nice;view;location;2,00
350656;128480;;30/10/2013 4:05:49;POS;"Excellent variety of food, very clean and the room was very nice!";variety,food;very,clean;clean;condition;4,00
350656;128480;;30/10/2013 4:05:49;POS;"Excellent variety of food, very clean and the room was very nice!";variety,food;Excellent;Excellent;quality;3,00
350656;128480;;30/10/2013 4:05:49;POS;"Excellent variety of food, very clean and the room was very nice!";variety,food;Excellent;food;food and drinks;3,00
350656;128480;;30/10/2013 4:05:49;POS;"Excellent variety of food, very clean and the room was very nice!";variety,food;very,clean;food;food and drinks;4,00
350656;128480;;30/10/2013 4:05:49;POS;"Excellent variety of food, very clean and the room was very nice!";room;very,nice;room;room;4,00
350662;155259;beany;30/10/2013 5:34:28;NEG;"Free Wifi for only half an hour?";Wifi;Free;Free;features;1,00
350662;155259;beany;30/10/2013 5:34:28;NEG;"Free Wifi for only half an hour?";Wifi;Free;Wifi;features;1,00
350662;155259;beany;30/10/2013 5:34:28;POS;"Very nice, clean, comfortable, quiet room.";;clean;clean;condition;2,00
350662;155259;beany;30/10/2013 5:34:28;POS;"Very nice, clean, comfortable, quiet room.";room;comfortable;comfortable;comfort;2,00
350662;155259;beany;30/10/2013 5:34:28;POS;"Very nice, clean, comfortable, quiet room.";room;comfortable;room;room;2,00
350662;155259;beany;30/10/2013 5:34:28;POS;"Very nice, clean, comfortable, quiet room.";room;quiet;room;room;3,00
350664;190952;;30/10/2013 5:57:14;NEG;"Cooked breakfast costs extra and not really worth the money ontop of the continental breakfast rate.";breakfast,costs;extra,not,really,worth;breakfast;food and drinks;-5,00
350664;190952;;30/10/2013 5:57:14;NEG;"Cooked breakfast costs extra and not really worth the money ontop of the continental breakfast rate.";breakfast,costs;extra,not,really,worth;worth;pricing;-5,00
350664;190952;;30/10/2013 5:57:14;POS;"Warm welcome.";;Warm,welcome;Warm;temperature;2,00
350664;190952;;30/10/2013 5:57:14;POS;"Warm welcome.";;Warm,welcome;welcome;staff;2,00
350670;8345;;30/10/2013 6:43:15;NEG;"Limited food choices, watery orange squash and tinned fruit for breakfast.";food,choices;Limited;food;food and drinks;-0,50
350670;8345;;30/10/2013 6:43:15;POS;"Central position but seaview supplement essential.";position;Central;Central;location;1,00
350670;8345;;30/10/2013 6:43:15;POS;"Central position but seaview supplement essential.";position;Central;position;location;1,00
350670;8345;;30/10/2013 6:43:15;POS;"Lovely spa, reasonable prices, free pool, sauna and steam room.";pool;free;free;features;1,00
350670;8345;;30/10/2013 6:43:15;POS;"Lovely spa, reasonable prices, free pool, sauna and steam room.";pool;free;pool;hotel;1,00
350670;8345;;30/10/2013 6:43:15;POS;"Lovely spa, reasonable prices, free pool, sauna and steam room.";prices;reasonable;prices;pricing;2,00
350670;8345;;30/10/2013 6:43:15;POS;"Lovely spa, reasonable prices, free pool, sauna and steam room.";prices;reasonable;reasonable;quality;2,00
350670;8345;;30/10/2013 6:43:15;POS;"Lovely spa, reasonable prices, free pool, sauna and steam room.";spa;Lovely;spa;features;3,00
350670;8345;;30/10/2013 6:43:15;POS;"Modern room.";room;Modern;room;room;1,00
350687;6611;;30/10/2013 9:42:59;NEG;"Breakfast service poor.";Breakfast,service;poor;Breakfast;food and drinks;-2,00
350687;6611;;30/10/2013 9:42:59;NEG;"Breakfast service poor.";Breakfast,service;poor;service;staff;-2,00
350687;6611;;30/10/2013 9:42:59;NEG;"Same member of check in staff had no recollection of my previous stay on 11 October.";Same,member,check in,staff,recollection,stay;no;check in;staff;-1,00
350687;6611;;30/10/2013 9:42:59;NEG;"Same member of check in staff had no recollection of my previous stay on 11 October.";Same,member,check in,staff,recollection,stay;no;staff;staff;-1,00
350687;6611;;30/10/2013 9:42:59;POS;"Breakfast (food) was satisfactory.";Breakfast,(,food,);satisfactory;Breakfast;food and drinks;2,00
350687;6611;;30/10/2013 9:42:59;POS;"Breakfast (food) was satisfactory.";Breakfast,(,food,);satisfactory;food;food and drinks;2,00
350687;6611;;30/10/2013 9:42:59;POS;"Easy access to the West End: huge advantage.";access;Easy;access;features;2,00
350687;6611;;30/10/2013 9:42:59;POS;"Easy access to the West End: huge advantage.";access;Easy;Easy;comfort;2,00
350687;6611;;30/10/2013 9:42:59;POS;"Easy access to the West End: huge advantage.";West End,,;huge;huge;size;1,00
350687;6611;;30/10/2013 9:42:59;POS;"Impressive entrance: courtyard with fountain.";entrance,,,courtyard;Impressive;Impressive;quality;3,00
350687;6611;;30/10/2013 9:42:59;POS;"Pleasant room.";room;Pleasant;room;room;3,00
350691;63;chicks;30/10/2013 10:03:01;POS;"The staff were very professional and friendly .";staff;very,professional,friendly;friendly;staff;6,00
350691;63;chicks;30/10/2013 10:03:01;POS;"The staff were very professional and friendly .";staff;very,professional,friendly;professional;staff;6,00
350691;63;chicks;30/10/2013 10:03:01;POS;"The staff were very professional and friendly .";staff;very,professional,friendly;staff;staff;6,00
350692;188092;Babs5;30/10/2013 10:28:46;POS;"Friendly helpful staff.";staff;Friendly,helpful;Friendly;staff;4,00
350692;188092;Babs5;30/10/2013 10:28:46;POS;"Friendly helpful staff.";staff;Friendly,helpful;helpful;staff;4,00
350692;188092;Babs5;30/10/2013 10:28:46;POS;"Friendly helpful staff.";staff;Friendly,helpful;staff;staff;4,00
350692;188092;Babs5;30/10/2013 10:28:46;POS;"Had a swim each day and the changing facilities were excellent.";day,facilities;excellent;excellent;quality;3,00
350692;188092;Babs5;30/10/2013 10:28:46;POS;"Had a swim each day and the changing facilities were excellent.";day,facilities;excellent;facilities;features;3,00
350694;9127;Mimi;30/10/2013 10:41:48;POS;"Staff were so friendly and helpful.";Staff;so,friendly,helpful;friendly;staff;7,00
350694;9127;Mimi;30/10/2013 10:41:48;POS;"Staff were so friendly and helpful.";Staff;so,friendly,helpful;helpful;staff;7,00
350694;9127;Mimi;30/10/2013 10:41:48;POS;"Staff were so friendly and helpful.";Staff;so,friendly,helpful;Staff;staff;7,00
350694;9127;Mimi;30/10/2013 10:41:48;POS;"Such an old-school glamour which is still warm and inviting and really topped off my fun weekend!";school,glamour;old;old;location;-1,00
350694;9127;Mimi;30/10/2013 10:41:48;POS;"Such an old-school glamour which is still warm and inviting and really topped off my fun weekend!";school,glamour;warm,inviting;warm;temperature;3,00
350695;9240;Heather from liverpool;30/10/2013 11:52:52;NEG;"Breakfast expensive 3 different prices online, ask staff, on board, a bit noisy with a party that was going on in hotel";Breakfast;expensive;Breakfast;food and drinks;-2,00
350695;9240;Heather from liverpool;30/10/2013 11:52:52;NEG;"Breakfast expensive 3 different prices online, ask staff, on board, a bit noisy with a party that was going on in hotel";Breakfast;expensive;expensive;pricing;-2,00
350695;9240;Heather from liverpool;30/10/2013 11:52:52;NEG;"Breakfast expensive 3 different prices online, ask staff, on board, a bit noisy with a party that was going on in hotel";board;a bit,noisy;noisy;noise;-1,50
350695;9240;Heather from liverpool;30/10/2013 11:52:52;NEG;"Breakfast expensive 3 different prices online, ask staff, on board, a bit noisy with a party that was going on in hotel";prices;different;prices;pricing;-1,00
350697;169905;shocking 126;31/10/2013 2:03:12;NEG;"The only negative thing is the cost of the parking of your car for £10";thing,cost,parking,car;negative;parking;features;-1,00
350697;169905;shocking 126;31/10/2013 2:03:12;POS;"Great breakfast in the morning as well.";breakfast;Great;breakfast;food and drinks;4,00
350697;169905;shocking 126;31/10/2013 2:03:12;POS;"Great breakfast in the morning as well.";breakfast;Great;Great;quality;4,00
350697;169905;shocking 126;31/10/2013 2:03:12;POS;"Great hotel well placed in the middle of broad st.";hotel;Great,well,placed;Great;quality;6,00
350697;169905;shocking 126;31/10/2013 2:03:12;POS;"Great hotel well placed in the middle of broad st.";hotel;Great,well,placed;placed;location;6,00
350697;169905;shocking 126;31/10/2013 2:03:12;POS;"Stayed on the 15th floor great views of the city.";views,city;great;great;quality;4,00
350697;169905;shocking 126;31/10/2013 2:03:12;POS;"Stayed on the 15th floor great views of the city.";views,city;great;views;location;4,00
